domain,sample_id,true_label,band,typicality,source,source_tier,label_mismatch,agreement,n_methods,lf_sim_pred,lf_sim_correct,lf_sim_faithful,lf_onom_pred,lf_onom_correct,lf_onom_faithful,fused_sim_pred,fused_sim_correct,fused_sim_faithful,fused_onom_pred,fused_onom_correct,fused_onom_faithful,rexnet_pred,rexnet_correct,proto_pred,proto_correct,audio,sample_path,annot_quality_ok,annot_label_agrees,annot_best_explanation,annot_notes
bird,bird_Recording_4_Recording_4_Segment_16_53,Black-capped Chickadee,borderline,-1.2966,all,0,False,9,21,Black-capped Chickadee,True,0.2,Eastern Towhee,False,0.0,Eastern Towhee,False,0.4,Eastern Towhee,False,0.4,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_16_53.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_16_53.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_06_154,Black-capped Chickadee,borderline,-1.2774,all,0,False,11,21,Black-capped Chickadee,True,0.4,Tufted Titmouse,False,0.0,Black-capped Chickadee,True,0.6,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_1_Recording_1_Segment_06_154.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_1_Recording_1_Segment_06_154.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_15_197,Black-capped Chickadee,borderline,-1.2578,all,0,False,14,21,Tufted Titmouse,False,0.2,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_15_197.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_15_197.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_24_1,Black-capped Chickadee,borderline,-1.2504,all,0,False,2,21,Eastern Towhee,False,0.2,Black-capped Chickadee,True,0.2,Eastern Towhee,False,0.6,Tufted Titmouse,False,0.2,Tufted Titmouse,False,Tufted Titmouse,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_24_1.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_24_1.wav,,,,
bird,bird_Recording_3_Recording_3_Segment_01_193,Black-capped Chickadee,borderline,-1.2469,all,0,False,10,21,Eastern Towhee,False,0.4,Wood Thrush,False,0.2,Eastern Towhee,False,0.6,Black-capped Chickadee,True,0.8,Eastern Towhee,False,Eastern Towhee,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_3_Recording_3_Segment_01_193.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_3_Recording_3_Segment_01_193.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_06_303,Black-capped Chickadee,borderline,-1.2462,all,0,False,15,21,Black-capped Chickadee,True,0.4,Wood Thrush,False,0.4,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,Eastern Towhee,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_1_Recording_1_Segment_06_303.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_1_Recording_1_Segment_06_303.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_23_47,Black-capped Chickadee,borderline,-1.187,all,0,False,5,21,Tufted Titmouse,False,0.0,Tufted Titmouse,False,0.0,Tufted Titmouse,False,0.2,Tufted Titmouse,False,0.6,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_23_47.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_23_47.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_22_156,Black-capped Chickadee,borderline,-1.1748,all,0,False,7,21,Eastern Towhee,False,0.0,Black-capped Chickadee,True,0.0,Tufted Titmouse,False,0.4,Black-capped Chickadee,True,0.6,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_22_156.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_22_156.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_27_1,Black-capped Chickadee,borderline,-1.1742,all,0,False,2,21,Tufted Titmouse,False,0.2,Black-capped Chickadee,True,0.2,Tufted Titmouse,False,0.2,Tufted Titmouse,False,0.0,Tufted Titmouse,False,Tufted Titmouse,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_1_Recording_1_Segment_27_1.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_1_Recording_1_Segment_27_1.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_21_182,Black-capped Chickadee,borderline,-1.1633,all,0,False,17,21,Black-capped Chickadee,True,0.0,Wood Thrush,False,0.4,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.6,Black-capped Chickadee,True,Eastern Towhee,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_1_Recording_1_Segment_21_182.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_1_Recording_1_Segment_21_182.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_22_138,Black-capped Chickadee,borderline,-1.1626,all,0,False,14,21,Eastern Towhee,False,0.2,Blue Jay,False,0.2,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,Eastern Towhee,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_22_138.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_22_138.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_16_369,Black-capped Chickadee,borderline,-1.1575,all,0,False,17,21,Black-capped Chickadee,True,0.2,Blue Jay,False,0.2,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_16_369.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_16_369.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_08_284,Black-capped Chickadee,borderline,-1.1428,all,0,False,17,21,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_2_Recording_2_Segment_08_284.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_2_Recording_2_Segment_08_284.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_07_299,Black-capped Chickadee,clear,0.3509,all,0,False,18,21,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_2_Recording_2_Segment_07_299.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_2_Recording_2_Segment_07_299.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_26_70,Black-capped Chickadee,clear,0.2697,all,0,False,18,21,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.0,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_1_Recording_1_Segment_26_70.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_1_Recording_1_Segment_26_70.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_26_128,Black-capped Chickadee,clear,0.2649,all,0,False,20,21,Black-capped Chickadee,True,0.0,Black-capped Chickadee,True,0.0,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_1_Recording_1_Segment_26_128.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_1_Recording_1_Segment_26_128.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_24_245,Black-capped Chickadee,clear,0.1448,all,0,False,18,21,Black-capped Chickadee,True,0.0,Tufted Titmouse,False,0.2,Black-capped Chickadee,True,0.6,Black-capped Chickadee,True,0.6,Black-capped Chickadee,True,Tufted Titmouse,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_1_Recording_1_Segment_24_245.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_1_Recording_1_Segment_24_245.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_27_56,Black-capped Chickadee,clear,0.1279,all,0,False,18,21,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_1_Recording_1_Segment_27_56.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_1_Recording_1_Segment_27_56.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_08_22,Black-capped Chickadee,clear,0.1164,all,0,False,21,21,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_2_Recording_2_Segment_08_22.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_2_Recording_2_Segment_08_22.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_16_38,Black-capped Chickadee,clear,0.0842,all,0,False,18,21,Black-capped Chickadee,True,0.2,Eastern Towhee,False,0.2,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.6,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_16_38.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_16_38.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_07_349,Black-capped Chickadee,clear,0.0695,all,0,False,19,21,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_2_Recording_2_Segment_07_349.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_2_Recording_2_Segment_07_349.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_07_337,Black-capped Chickadee,clear,0.0693,all,0,False,16,21,Black-capped Chickadee,True,0.0,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,Eastern Towhee,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_2_Recording_2_Segment_07_337.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_2_Recording_2_Segment_07_337.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_07_325,Black-capped Chickadee,clear,0.0009,all,0,False,14,21,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_2_Recording_2_Segment_07_325.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_2_Recording_2_Segment_07_325.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_27_66,Black-capped Chickadee,clear,-0.0046,all,0,False,19,21,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.0,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_1_Recording_1_Segment_27_66.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_1_Recording_1_Segment_27_66.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_08_48,Black-capped Chickadee,clear,-0.0593,all,0,False,15,21,Black-capped Chickadee,True,0.0,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.6,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_2_Recording_2_Segment_08_48.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_2_Recording_2_Segment_08_48.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_07_241,Black-capped Chickadee,clear,-0.1072,all,0,False,16,21,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_2_Recording_2_Segment_07_241.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_2_Recording_2_Segment_07_241.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_07_258,Black-capped Chickadee,clear,-0.1374,all,0,False,20,21,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,0.0,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_2_Recording_2_Segment_07_258.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_2_Recording_2_Segment_07_258.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_16_240,Black-capped Chickadee,clear,-0.1828,all,0,False,17,21,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,Black-capped Chickadee,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_16_240.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_16_240.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_01_89,Blue Jay,ambiguous,-1.7825,all,0,False,15,21,Blue Jay,True,0.2,Blue Jay,True,0.4,Blue Jay,True,1.0,Blue Jay,True,1.0,Blue Jay,True,Eastern Towhee,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_01_89.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_01_89.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_04_162,Blue Jay,ambiguous,-1.7591,all,0,False,16,21,Blue Jay,True,0.2,Blue Jay,True,0.4,Blue Jay,True,0.8,Blue Jay,True,1.0,Blue Jay,True,Blue Jay,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_04_162.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_04_162.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_12_147,Blue Jay,ambiguous,-1.7273,all,0,False,17,21,Blue Jay,True,0.4,Blue Jay,True,0.4,Blue Jay,True,1.0,Blue Jay,True,1.0,Blue Jay,True,Eastern Towhee,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_12_147.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_12_147.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_09_124,Blue Jay,ambiguous,-1.6682,all,0,False,11,21,Black-capped Chickadee,False,0.0,Black-capped Chickadee,False,0.2,Blue Jay,True,0.6,Blue Jay,True,1.0,Black-capped Chickadee,False,Eastern Towhee,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_2_Recording_2_Segment_09_124.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_2_Recording_2_Segment_09_124.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_17_80,Blue Jay,ambiguous,-1.615,all,0,False,16,21,Black-capped Chickadee,False,0.4,Eastern Towhee,False,0.6,Blue Jay,True,1.0,Blue Jay,True,1.0,Blue Jay,True,Eastern Towhee,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_17_80.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_17_80.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_03_161,Blue Jay,ambiguous,-1.5695,all,0,False,14,21,Blue Jay,True,0.4,Blue Jay,True,0.2,Blue Jay,True,0.8,Blue Jay,True,1.0,Blue Jay,True,Eastern Towhee,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_03_161.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_03_161.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_03_139,Blue Jay,ambiguous,-1.5613,all,0,False,18,21,Blue Jay,True,0.0,Blue Jay,True,0.4,Blue Jay,True,0.8,Blue Jay,True,0.8,Blue Jay,True,Blue Jay,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_03_139.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_03_139.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_01_224,Blue Jay,ambiguous,-1.5605,all,0,False,16,21,Blue Jay,True,0.2,Blue Jay,True,0.4,Blue Jay,True,1.0,Blue Jay,True,1.0,Blue Jay,True,Blue Jay,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_01_224.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_01_224.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_04_85,Blue Jay,ambiguous,-1.5563,all,0,False,15,21,Blue Jay,True,0.2,Blue Jay,True,0.4,Blue Jay,True,0.8,Blue Jay,True,1.0,Blue Jay,True,Eastern Towhee,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_04_85.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_04_85.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_03_119,Blue Jay,ambiguous,-1.4783,all,0,False,19,21,Blue Jay,True,0.4,Blue Jay,True,0.4,Blue Jay,True,0.8,Blue Jay,True,1.0,Blue Jay,True,Blue Jay,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_03_119.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_03_119.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_03_1,Blue Jay,ambiguous,-1.4658,all,0,False,17,21,Blue Jay,True,0.4,Blue Jay,True,0.4,Blue Jay,True,1.0,Blue Jay,True,1.0,Blue Jay,True,Eastern Towhee,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_03_1.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_03_1.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_17_139,Blue Jay,ambiguous,-1.4524,all,0,False,18,21,Blue Jay,True,0.4,Blue Jay,True,0.4,Blue Jay,True,0.8,Blue Jay,True,1.0,Blue Jay,True,Blue Jay,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_17_139.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_17_139.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_02_207,Blue Jay,ambiguous,-1.42,all,0,False,18,21,Blue Jay,True,0.4,Blue Jay,True,0.4,Blue Jay,True,0.8,Blue Jay,True,1.0,Blue Jay,True,Blue Jay,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_02_207.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_02_207.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_10_238,Blue Jay,ambiguous,-1.4055,all,0,False,8,21,Wood Thrush,False,0.4,Blue Jay,True,0.0,Wood Thrush,False,0.4,Wood Thrush,False,0.6,Blue Jay,True,Eastern Towhee,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_2_Recording_2_Segment_10_238.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_2_Recording_2_Segment_10_238.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_03_182,Blue Jay,ambiguous,-1.4032,all,0,False,8,21,Eastern Towhee,False,0.2,Blue Jay,True,0.4,Eastern Towhee,False,0.6,Eastern Towhee,False,1.0,Blue Jay,True,Eastern Towhee,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_03_182.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_03_182.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_02_250,Blue Jay,borderline,-1.362,all,0,False,19,21,Blue Jay,True,0.2,Blue Jay,True,0.6,Blue Jay,True,0.8,Blue Jay,True,1.0,Blue Jay,True,Eastern Towhee,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_02_250.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_02_250.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_09_49,Blue Jay,borderline,-1.3324,all,0,False,15,21,Blue Jay,True,0.4,Blue Jay,True,0.4,Blue Jay,True,0.8,Blue Jay,True,1.0,Blue Jay,True,Blue Jay,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_09_49.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_09_49.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_16_143,Blue Jay,borderline,-1.3031,all,0,False,16,21,Blue Jay,True,0.0,Blue Jay,True,0.0,Blue Jay,True,0.6,Blue Jay,True,1.0,Blue Jay,True,Eastern Towhee,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_16_143.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_16_143.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_02_186,Blue Jay,borderline,-1.2999,all,0,False,18,21,Blue Jay,True,0.4,Blue Jay,True,0.4,Blue Jay,True,0.8,Blue Jay,True,1.0,Blue Jay,True,Blue Jay,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_02_186.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_02_186.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_09_66,Blue Jay,borderline,-1.2966,all,0,False,17,21,Blue Jay,True,0.4,Blue Jay,True,0.2,Blue Jay,True,0.8,Blue Jay,True,1.0,Blue Jay,True,Blue Jay,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_09_66.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_09_66.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_02_129,Blue Jay,borderline,-1.273,all,0,False,18,21,Blue Jay,True,0.0,Blue Jay,True,0.4,Blue Jay,True,0.6,Blue Jay,True,1.0,Blue Jay,True,Blue Jay,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_02_129.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_02_129.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_04_63,Blue Jay,borderline,-1.2547,all,0,False,19,21,Blue Jay,True,0.4,Blue Jay,True,0.2,Blue Jay,True,0.6,Blue Jay,True,1.0,Blue Jay,True,Eastern Towhee,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_04_63.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_04_63.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_17_171,Blue Jay,borderline,-1.241,all,0,False,16,21,Blue Jay,True,0.2,Eastern Towhee,False,0.4,Blue Jay,True,0.8,Blue Jay,True,1.0,Blue Jay,True,Blue Jay,True,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_17_171.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_17_171.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_02_37,Blue Jay,borderline,-1.2279,all,0,False,15,21,Blue Jay,True,0.4,Blue Jay,True,0.4,Blue Jay,True,0.8,Blue Jay,True,1.0,Blue Jay,True,Eastern Towhee,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_02_37.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_02_37.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_04_219,Blue Jay,borderline,-1.2116,all,0,False,7,21,Blue Jay,True,0.2,Blue Jay,True,0.4,Blue Jay,True,0.8,Eastern Towhee,False,1.0,Blue Jay,True,Eastern Towhee,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v8_1/bird/audio/bird_Recording_4_Recording_4_Segment_04_219.wav,data/processed/BirdSoundsDataset_v2/audio/bird_Recording_4_Recording_4_Segment_04_219.wav,,,,
