domain,sample_id,true_label,band,typicality,source,source_tier,label_mismatch,agreement,n_methods,lf_sim_pred,lf_sim_correct,lf_sim_faithful,lf_onom_pred,lf_onom_correct,lf_onom_faithful,fused_sim_pred,fused_sim_correct,fused_sim_faithful,fused_onom_pred,fused_onom_correct,fused_onom_faithful,rexnet_pred,rexnet_correct,proto_pred,proto_correct,audio,sample_path,annot_quality_ok,annot_label_agrees,annot_best_explanation,annot_notes
bird,bird_Recording_4_Recording_4_Segment_13_36,Black-capped Chickadee,ambiguous,-1.5693,all,0,False,7,10,Black-capped Chickadee,True,0.0,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,0.8,Ovenbird,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_13_36.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_13_36.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_16_71,Black-capped Chickadee,borderline,-1.1939,all,0,False,7,10,Black-capped Chickadee,True,0.0,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,1.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_16_71.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_16_71.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_18_98,Black-capped Chickadee,borderline,-1.1889,all,0,False,9,10,Black-capped Chickadee,True,0.6,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,1.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_18_98.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_18_98.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_02_148,Black-capped Chickadee,borderline,-1.1791,all,0,False,1,10,Black-capped Chickadee,True,0.0,Wood Thrush,False,0.2,Wood Thrush,False,0.0,Wood Thrush,False,0.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_2_Recording_2_Segment_02_148.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_2_Recording_2_Segment_02_148.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_24_11,Black-capped Chickadee,borderline,-1.1668,all,0,False,6,10,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.8,Ovenbird,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_24_11.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_24_11.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_11_73,Black-capped Chickadee,borderline,-1.1616,all,0,False,2,10,Black-capped Chickadee,True,0.4,Eastern Towhee,False,0.0,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_11_73.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_11_73.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_08_233,Black-capped Chickadee,borderline,-1.1448,all,0,False,0,10,Ovenbird,False,0.0,Ovenbird,False,0.4,Ovenbird,False,0.0,Ovenbird,False,0.2,Ovenbird,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_2_Recording_2_Segment_08_233.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_2_Recording_2_Segment_08_233.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_03_45,Black-capped Chickadee,borderline,-1.1443,all,0,False,5,10,Black-capped Chickadee,True,0.0,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,0.8,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_2_Recording_2_Segment_03_45.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_2_Recording_2_Segment_03_45.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_25_47,Black-capped Chickadee,borderline,-1.1376,all,0,False,7,10,Tufted Titmouse,False,0.2,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,1.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_25_47.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_25_47.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_06_328,Black-capped Chickadee,borderline,-1.1212,all,0,False,9,10,Black-capped Chickadee,True,0.0,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,0.2,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_1_Recording_1_Segment_06_328.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_1_Recording_1_Segment_06_328.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_25_125,Black-capped Chickadee,borderline,-1.1105,all,0,False,2,10,Black-capped Chickadee,True,0.0,Eastern Towhee,False,0.2,Eastern Towhee,False,0.0,Eastern Towhee,False,0.2,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_1_Recording_1_Segment_25_125.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_1_Recording_1_Segment_25_125.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_16_79,Black-capped Chickadee,borderline,-1.0931,all,0,False,9,10,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,1.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_16_79.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_16_79.wav,,,,
bird,bird_Recording_3_Recording_3_Segment_01_252,Black-capped Chickadee,borderline,-1.0823,all,0,False,8,10,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.6,Black-capped Chickadee,True,1.0,Ovenbird,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_3_Recording_3_Segment_01_252.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_3_Recording_3_Segment_01_252.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_08_171,Black-capped Chickadee,borderline,-1.049,all,0,False,6,10,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.6,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.2,Ovenbird,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_2_Recording_2_Segment_08_171.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_2_Recording_2_Segment_08_171.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_23_42,Black-capped Chickadee,borderline,-1.0295,all,0,False,7,10,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.8,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_23_42.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_23_42.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_16_262,Black-capped Chickadee,borderline,-1.0138,all,0,False,9,10,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,1.0,Ovenbird,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_16_262.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_16_262.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_07_321,Black-capped Chickadee,clear,0.6491,all,0,False,6,10,Black-capped Chickadee,True,0.0,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,1.0,Ovenbird,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_2_Recording_2_Segment_07_321.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_2_Recording_2_Segment_07_321.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_08_11,Black-capped Chickadee,clear,0.5491,all,0,False,10,10,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.6,Black-capped Chickadee,True,1.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_2_Recording_2_Segment_08_11.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_2_Recording_2_Segment_08_11.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_07_276,Black-capped Chickadee,clear,0.4801,all,0,False,9,10,Black-capped Chickadee,True,0.0,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,1.0,Ovenbird,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_2_Recording_2_Segment_07_276.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_2_Recording_2_Segment_07_276.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_22_270,Black-capped Chickadee,clear,0.3574,all,0,False,8,10,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,1.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_22_270.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_22_270.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_22_263,Black-capped Chickadee,clear,0.3499,all,0,False,7,10,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,0.8,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_22_263.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_22_263.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_07_327,Black-capped Chickadee,clear,0.3428,all,0,False,7,10,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.6,Black-capped Chickadee,True,1.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_2_Recording_2_Segment_07_327.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_2_Recording_2_Segment_07_327.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_07_301,Black-capped Chickadee,clear,0.3396,all,0,False,8,10,Black-capped Chickadee,True,0.0,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.6,Black-capped Chickadee,True,1.0,Ovenbird,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_2_Recording_2_Segment_07_301.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_2_Recording_2_Segment_07_301.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_07_348,Black-capped Chickadee,clear,0.3133,all,0,False,9,10,Black-capped Chickadee,True,0.0,Black-capped Chickadee,True,0.6,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,1.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_2_Recording_2_Segment_07_348.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_2_Recording_2_Segment_07_348.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_05_121,Black-capped Chickadee,clear,0.3071,all,0,False,4,10,Ovenbird,False,0.0,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.6,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_2_Recording_2_Segment_05_121.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_2_Recording_2_Segment_05_121.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_16_169,Black-capped Chickadee,clear,0.2703,all,0,False,7,10,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,1.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_16_169.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_16_169.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_16_197,Black-capped Chickadee,clear,-0.0085,all,0,False,9,10,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,1.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_16_197.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_16_197.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_16_33,Black-capped Chickadee,clear,-0.0531,all,0,False,10,10,Black-capped Chickadee,True,0.0,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,0.8,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_16_33.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_16_33.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_16_152,Black-capped Chickadee,clear,-0.1059,all,0,False,9,10,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,1.0,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,1.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_16_152.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_16_152.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_27_50,Black-capped Chickadee,clear,-0.1085,all,0,False,9,10,Black-capped Chickadee,True,0.4,Black-capped Chickadee,True,0.6,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,1.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_1_Recording_1_Segment_27_50.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_1_Recording_1_Segment_27_50.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_07_236,Black-capped Chickadee,clear,-0.1791,all,0,False,10,10,Black-capped Chickadee,True,0.2,Black-capped Chickadee,True,0.8,Black-capped Chickadee,True,0.6,Black-capped Chickadee,True,1.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_2_Recording_2_Segment_07_236.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_2_Recording_2_Segment_07_236.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_05_2,Eastern Towhee,ambiguous,-1.6963,all,0,False,5,10,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Wood Thrush,False,Tufted Titmouse,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_1_Recording_1_Segment_05_2.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_1_Recording_1_Segment_05_2.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_09_93,Eastern Towhee,ambiguous,-1.5772,all,0,False,1,10,Ovenbird,False,0.0,Ovenbird,False,0.0,Ovenbird,False,0.0,Ovenbird,False,0.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_1_Recording_1_Segment_09_93.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_1_Recording_1_Segment_09_93.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_09_111,Eastern Towhee,ambiguous,-1.5686,all,0,False,6,10,Eastern Towhee,True,0.2,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_1_Recording_1_Segment_09_111.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_1_Recording_1_Segment_09_111.wav,,,,
bird,bird_Recording_2_Recording_2_Segment_11_164,Eastern Towhee,ambiguous,-1.4668,all,0,False,6,10,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_2_Recording_2_Segment_11_164.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_2_Recording_2_Segment_11_164.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_06_189,Eastern Towhee,ambiguous,-1.4445,all,0,False,4,10,Eastern Towhee,True,0.2,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Ovenbird,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_1_Recording_1_Segment_06_189.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_1_Recording_1_Segment_06_189.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_15_40,Eastern Towhee,ambiguous,-1.422,all,0,False,1,10,Tufted Titmouse,False,0.0,Tufted Titmouse,False,0.0,Wood Thrush,False,0.0,Ovenbird,False,0.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_1_Recording_1_Segment_15_40.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_1_Recording_1_Segment_15_40.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_25_175,Eastern Towhee,ambiguous,-1.2908,all,0,False,4,10,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Black-capped Chickadee,False,0.0,Black-capped Chickadee,False,0.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_1_Recording_1_Segment_25_175.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_1_Recording_1_Segment_25_175.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_14_106,Eastern Towhee,ambiguous,-1.248,all,0,False,2,10,Ovenbird,False,0.0,Ovenbird,False,0.0,Ovenbird,False,0.0,Ovenbird,False,0.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_1_Recording_1_Segment_14_106.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_1_Recording_1_Segment_14_106.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_26_144,Eastern Towhee,ambiguous,-1.2457,all,0,False,5,10,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Black-capped Chickadee,False,0.0,Eastern Towhee,True,0.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_1_Recording_1_Segment_26_144.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_1_Recording_1_Segment_26_144.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_28_163,Eastern Towhee,ambiguous,-1.2276,all,0,False,2,10,Ovenbird,False,0.0,Ovenbird,False,0.0,Ovenbird,False,0.0,Ovenbird,False,0.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_1_Recording_1_Segment_28_163.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_1_Recording_1_Segment_28_163.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_26_52,Eastern Towhee,ambiguous,-1.2056,all,0,False,2,10,Black-capped Chickadee,False,0.0,Ovenbird,False,0.0,Black-capped Chickadee,False,0.0,Black-capped Chickadee,False,0.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_1_Recording_1_Segment_26_52.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_1_Recording_1_Segment_26_52.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_12_65,Eastern Towhee,ambiguous,-1.2053,all,0,False,6,10,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Tufted Titmouse,False,0.0,Wood Thrush,False,Tufted Titmouse,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_1_Recording_1_Segment_12_65.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_1_Recording_1_Segment_12_65.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_11_9,Eastern Towhee,ambiguous,-1.1779,all,0,False,4,10,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Eastern Towhee,True,0.2,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_1_Recording_1_Segment_11_9.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_1_Recording_1_Segment_11_9.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_04_139,Eastern Towhee,ambiguous,-1.1502,all,0,False,5,10,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Wood Thrush,False,Wood Thrush,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_1_Recording_1_Segment_04_139.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_1_Recording_1_Segment_04_139.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_08_76,Eastern Towhee,ambiguous,-1.1345,all,0,False,7,10,Eastern Towhee,True,0.2,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_1_Recording_1_Segment_08_76.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_1_Recording_1_Segment_08_76.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_23_159,Eastern Towhee,borderline,0.1782,all,0,False,5,10,Eastern Towhee,True,0.2,Black-capped Chickadee,False,0.0,Black-capped Chickadee,False,0.0,Black-capped Chickadee,False,0.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_23_159.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_23_159.wav,,,,
bird,bird_Recording_1_Recording_1_Segment_27_127,Eastern Towhee,borderline,0.1809,all,0,False,7,10,Eastern Towhee,True,0.2,Eastern Towhee,True,0.0,Eastern Towhee,True,0.4,Eastern Towhee,True,0.2,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_1_Recording_1_Segment_27_127.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_1_Recording_1_Segment_27_127.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_24_184,Eastern Towhee,borderline,0.1865,all,0,False,6,10,Eastern Towhee,True,0.0,Eastern Towhee,True,0.2,Eastern Towhee,True,0.0,Eastern Towhee,True,0.2,Wood Thrush,False,Wood Thrush,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_24_184.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_24_184.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_16_285,Eastern Towhee,borderline,0.1883,all,0,False,9,10,Eastern Towhee,True,0.2,Eastern Towhee,True,0.0,Eastern Towhee,True,0.6,Eastern Towhee,True,0.2,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_16_285.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_16_285.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_11_100,Eastern Towhee,borderline,0.1929,all,0,False,7,10,Eastern Towhee,True,0.4,Eastern Towhee,True,0.8,Eastern Towhee,True,0.4,Eastern Towhee,True,0.6,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_11_100.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_11_100.wav,,,,
bird,bird_Recording_3_Recording_3_Segment_01_245,Eastern Towhee,borderline,0.204,all,0,False,6,10,Eastern Towhee,True,0.0,Eastern Towhee,True,0.0,Eastern Towhee,True,0.2,Eastern Towhee,True,0.0,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_3_Recording_3_Segment_01_245.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_3_Recording_3_Segment_01_245.wav,,,,
bird,bird_Recording_4_Recording_4_Segment_18_4,Eastern Towhee,borderline,0.2213,all,0,False,9,10,Eastern Towhee,True,0.4,Eastern Towhee,True,0.4,Eastern Towhee,True,0.6,Eastern Towhee,True,0.4,Wood Thrush,False,Ovenbird,False,https://simile-xai-audio.s3.ap-southeast-2.amazonaws.com/data_v1/bird/audio/bird_Recording_4_Recording_4_Segment_18_4.wav,data/processed/BirdSoundsDataset/audio/bird_Recording_4_Recording_4_Segment_18_4.wav,,,,
